Commit	Status
282445a288b3c409a998eb72e51827537e81abd3	{"rustbook":"test-fail","book":"test-pass","cargo-miri":"test-fail","rust-by-example":"test-pass","nomicon":"test-pass","rls":"test-pass","miri":"build-fail","reference":"test-pass","edition-guide":"test-pass","embedded-book":"test-pass"}
15f5622a53210099a19ab46ce2316494fb413d7c	{"edition-guide":"test-pass","reference":"test-pass","rustbook":"test-fail","book":"test-pass","rust-by-example":"test-pass","nomicon":"test-pass","cargo-miri":"test-fail","embedded-book":"test-pass","rls":"test-pass","miri":"build-fail"}
7466d5492b2d28d2ba5114dbe71511a6502ac822	{"rustbook":"test-fail","embedded-book":"test-pass","miri":"build-fail","rust-by-example":"test-pass","reference":"test-pass","cargo-miri":"test-fail","book":"test-pass","rls":"test-pass","edition-guide":"test-pass","nomicon":"test-pass"}
263d8682d6e01bb02727b15b1c72ffabc0e7396b	{"book":"test-pass","embedded-book":"test-pass","reference":"test-pass","cargo-miri":"test-fail","rust-by-example":"test-pass","miri":"build-fail","rls":"test-pass","edition-guide":"test-pass","rustbook":"test-fail","nomicon":"test-pass"}
a69f0b31afb62056cf6d506b5e6ffa3498292a7e	{"edition-guide":"test-pass","cargo-miri":"test-fail","rls":"test-pass","miri":"build-fail","book":"test-pass","embedded-book":"test-pass","rustbook":"test-fail","rust-by-example":"test-pass","reference":"test-pass","nomicon":"test-pass"}
09d52bc5d4260bac8b9a2ea8ac7a07c5c72906f1	{"rustbook":"test-fail","reference":"test-pass","cargo-miri":"test-fail","embedded-book":"test-pass","nomicon":"test-pass","miri":"build-fail","edition-guide":"test-pass","rust-by-example":"test-pass","book":"test-pass","rls":"test-pass"}
1a97162cb245b5e2c7458c28859e3df779908c02	{"cargo-miri":"test-fail","nomicon":"test-pass","reference":"test-pass","embedded-book":"test-pass","edition-guide":"test-pass","rust-by-example":"test-pass","book":"test-pass","rustbook":"test-fail","rls":"test-pass","miri":"test-pass"}
e45d9973b2665897a768312e971b82cc62633103	{"book":"test-pass","rls":"test-pass","edition-guide":"test-pass","rustbook":"test-fail","miri":"test-pass","cargo-miri":"test-fail","embedded-book":"test-pass","reference":"test-pass","nomicon":"test-pass","rust-by-example":"test-pass"}
64a7aa7016de32f4d991c30bfa40d3911e18a213	{"book":"test-pass","embedded-book":"test-pass","nomicon":"test-pass","rustbook":"test-fail","edition-guide":"test-pass","rls":"test-pass","cargo-miri":"test-fail","miri":"test-pass","reference":"test-pass","rust-by-example":"test-pass"}
47aee31b2a89cb7de97d779869a30b046632b6af	{"book":"test-pass","rls":"test-pass","edition-guide":"test-pass","embedded-book":"test-pass","nomicon":"test-pass","reference":"test-pass","rust-by-example":"test-pass","miri":"test-pass","rustbook":"test-fail","cargo-miri":"test-fail"}
b17e9d76f2ad15022e0e69bc33745c4ef9025a8f	{"reference":"test-pass","embedded-book":"test-pass","rust-by-example":"test-pass","nomicon":"test-pass","miri":"test-pass","rls":"test-pass","book":"test-pass","edition-guide":"test-pass","rustbook":"test-fail","cargo-miri":"test-fail"}
5435ed6916a59e8d5acba2149316a841c3905cbd	{"miri":"test-pass","embedded-book":"test-pass","rust-by-example":"test-pass","cargo-miri":"test-fail","book":"test-pass","rustbook":"test-fail","rls":"test-pass","edition-guide":"test-pass","nomicon":"test-pass","reference":"test-pass"}
641466157d920803527e08aa401448380f08df06	{"edition-guide":"test-pass","book":"test-pass","rust-by-example":"test-pass","rustbook":"test-fail","embedded-book":"test-pass","rls":"test-pass","miri":"test-pass","cargo-miri":"test-fail","reference":"test-pass","nomicon":"test-pass"}
7fe2c4b00dfbc33643e1af4b293eb057306a8339	{"nomicon":"test-pass","edition-guide":"test-pass","book":"test-pass","rustbook":"test-fail","embedded-book":"test-pass","rust-by-example":"test-pass","cargo-miri":"test-fail","rls":"test-pass","reference":"test-pass","miri":"test-pass"}
91cacb3faf987805675e39aca41859ec1fcabef3	{"cargo-miri":"test-fail","nomicon":"test-pass","reference":"test-pass","embedded-book":"test-pass","rustbook":"test-fail","book":"test-pass","rust-by-example":"test-pass","edition-guide":"test-pass","miri":"test-pass","rls":"test-pass"}
bb55bd449e65e611da928560d948982d73e50027	{"embedded-book":"test-pass","reference":"test-pass","miri":"test-pass","nomicon":"test-pass","rust-by-example":"test-pass","rustbook":"test-fail","rls":"test-pass","cargo-miri":"test-fail","edition-guide":"test-pass","book":"test-pass"}
9f7e997c8bc3cacd2ab4eb75e63cb5fa9279c7b0	{"reference":"test-pass","nomicon":"test-pass","rustbook":"test-fail","embedded-book":"test-pass","rls":"test-pass","edition-guide":"test-pass","rust-by-example":"test-pass","miri":"test-pass","cargo-miri":"test-fail","book":"test-pass"}
54aa8a7858cf539336c5639e35c4013dc25abd7b	{"rustbook":"test-fail","embedded-book":"test-pass","rust-by-example":"test-pass","cargo-miri":"test-fail","nomicon":"test-pass","edition-guide":"test-pass","reference":"test-pass","book":"test-pass","rls":"test-pass","miri":"build-fail"}
7f4f823a8f43c277f5d0d6a6e534b4c2bc758970	{"nomicon":"test-pass","embedded-book":"test-pass","book":"test-pass","miri":"test-pass","reference":"test-pass","rls":"test-pass","rust-by-example":"test-pass","rustbook":"test-fail","cargo-miri":"test-fail","edition-guide":"test-pass"}
50b00252aeb77b10db04d65dc9e12ce758def4b5	{"edition-guide":"test-pass","cargo-miri":"test-fail","reference":"test-pass","embedded-book":"test-pass","rust-by-example":"test-pass","miri":"build-fail","book":"test-pass","nomicon":"test-pass","rustbook":"test-fail","rls":"test-pass"}
357bc27904d4a99c83d4b01272c34e0e54934fa5	{"book":"test-pass","edition-guide":"test-pass","miri":"build-fail","rust-by-example":"test-pass","rustbook":"test-fail","nomicon":"test-pass","reference":"test-pass","rls":"test-pass","cargo-miri":"test-fail","embedded-book":"test-pass"}
9d20fd109809f20c049d6895a5be27a1fbd39daa	{"embedded-book":"test-pass","book":"test-pass","rust-by-example":"test-pass","rls":"test-pass","rustbook":"test-fail","nomicon":"test-pass","reference":"test-pass","edition-guide":"test-pass","miri":"build-fail","cargo-miri":"test-fail"}
79b6bad406155cad4481150fc5dfa0da5394e3b6	{"rls":"test-pass","embedded-book":"test-pass","rustbook":"test-fail","reference":"test-pass","miri":"test-fail","edition-guide":"test-pass","nomicon":"test-pass","rust-by-example":"test-pass","book":"test-pass","cargo-miri":"test-fail"}
e70c60d34b9783a2fd3171d88d248c2e0ec8ecdd	{"edition-guide":"test-pass","reference":"test-pass","book":"test-pass","cargo-miri":"test-fail","nomicon":"test-pass","rust-by-example":"test-pass","rustbook":"test-fail","embedded-book":"test-pass","rls":"test-pass","miri":"test-fail"}
6609c6734de4df43e24d7672f8ae8786ecc8047e	{"rust-by-example":"test-pass","rustbook":"test-fail","cargo-miri":"test-fail","embedded-book":"test-pass","miri":"test-fail","book":"test-pass","rls":"test-pass","edition-guide":"test-pass","reference":"test-pass","nomicon":"test-pass"}
7c3a1e3ce010295af7a612f536f476d23313e0d0	{"rustbook":"test-fail","book":"test-pass","embedded-book":"test-pass","edition-guide":"test-pass","nomicon":"test-pass","rust-by-example":"test-pass","miri":"test-fail","cargo-miri":"test-fail","rls":"test-pass","reference":"test-pass"}
760237ff785fd14ac7fdab799f4d695d86cf9cbf	{"nomicon":"test-pass","book":"test-pass","miri":"test-fail","edition-guide":"test-pass","embedded-book":"test-pass","rust-by-example":"test-pass","reference":"test-pass","rustbook":"test-fail","rls":"test-pass","cargo-miri":"test-fail"}
94665e90d6b9c96600bba6eb956271520a157111	{"rust-by-example":"test-pass","book":"test-pass","nomicon":"test-pass","cargo-miri":"test-fail","edition-guide":"test-pass","embedded-book":"test-pass","miri":"test-fail","rls":"test-pass","rustbook":"test-fail","reference":"test-pass"}
1672ba7726f18446d16f9031e5eb429f14acb910	{"reference":"test-pass","edition-guide":"test-pass","embedded-book":"test-pass","rls":"test-pass","nomicon":"test-pass","miri":"test-fail","cargo-miri":"test-fail","rust-by-example":"test-pass","book":"test-pass","rustbook":"test-fail"}
fee3a459dd6aba8e34a5b99f0fbcb4218a1e2401	{"book":"test-pass","nomicon":"test-pass","cargo-miri":"test-fail","rls":"test-pass","rustbook":"test-fail","rust-by-example":"test-pass","edition-guide":"test-pass","miri":"test-fail","embedded-book":"test-pass","reference":"test-pass"}
4322a785cc99ea5fc81dd7f5fc8ba7f7a64b08ef	{"reference":"test-pass","embedded-book":"test-pass","nomicon":"test-pass","cargo-miri":"test-fail","rls":"test-pass","book":"test-pass","miri":"test-fail","rust-by-example":"test-pass","rustbook":"test-fail","edition-guide":"test-pass"}
a2da4af33c5e6a22fff0a223f99d53cba4a5aa52	{"reference":"test-pass","rls":"test-pass","book":"test-pass","rust-by-example":"test-pass","edition-guide":"test-pass","miri":"test-fail","cargo-miri":"test-fail","rustbook":"test-fail","embedded-book":"test-pass","nomicon":"test-pass"}
656eec8785e25a7fba568dba83190df2b0981daa	{"embedded-book":"test-pass","cargo-miri":"test-fail","rust-by-example":"test-pass","nomicon":"test-pass","rustbook":"test-fail","book":"test-pass","reference":"test-pass","miri":"test-fail","rls":"test-pass","edition-guide":"test-pass"}
6dadfc06fe628d7a381a52b07714a7a849a6223d	{"reference":"test-pass","cargo-miri":"test-fail","edition-guide":"test-pass","book":"test-pass","rustbook":"test-fail","rust-by-example":"test-pass","rls":"test-pass","miri":"test-fail","nomicon":"test-pass","embedded-book":"test-pass"}
43874a2ee749c2dd9f052172341f2f87fa36cd79	{"reference":"test-pass","rls":"test-pass","embedded-book":"test-pass","book":"test-pass","miri":"test-fail","cargo-miri":"test-fail","rustbook":"test-fail","edition-guide":"test-pass","rust-by-example":"test-pass","nomicon":"test-pass"}
4e725bad73747a4c93a3ac53106e4b4006edc665	{"cargo-miri":"test-fail","edition-guide":"test-pass","nomicon":"test-pass","embedded-book":"test-pass","miri":"test-fail","rls":"test-pass","rustbook":"test-fail","book":"test-pass","reference":"test-pass","rust-by-example":"test-pass"}
3a8e71385940c2f02ec4b23876c0a36fd09bdefe	{"rust-by-example":"test-pass","embedded-book":"test-pass","edition-guide":"test-pass","rustbook":"test-fail","rls":"test-pass","miri":"test-pass","cargo-miri":"test-fail","reference":"test-pass","book":"test-pass","nomicon":"test-pass"}
63641795406e1831a822f011242fdfb225fc8fbc	{"nomicon":"test-pass","reference":"test-pass","edition-guide":"test-pass","rls":"test-pass","cargo-miri":"test-fail","rustbook":"test-fail","rust-by-example":"test-pass","miri":"test-pass","book":"test-pass","embedded-book":"test-pass"}
c7b0452ece11bf714f7cf2003747231931504d59	{"rustbook":"test-fail","rls":"test-pass","nomicon":"test-pass","miri":"test-pass","cargo-miri":"test-fail","edition-guide":"test-pass","rust-by-example":"test-pass","reference":"test-pass","book":"test-pass","embedded-book":"test-pass"}
4a52e0fd7d80e50f22999ce3a765ea1341bd442a	{"nomicon":"test-pass","rustbook":"test-fail","edition-guide":"test-pass","rust-by-example":"test-pass","miri":"test-pass","embedded-book":"test-pass","cargo-miri":"test-fail","rls":"test-pass","book":"test-pass","reference":"test-pass"}
cb0584f86b8cfa952dffad55f7d83bd90765120f	{"rls":"test-pass","edition-guide":"test-pass","rustbook":"test-fail","book":"test-pass","reference":"test-pass","miri":"test-pass","nomicon":"test-pass","cargo-miri":"test-fail","embedded-book":"test-pass","rust-by-example":"test-pass"}
c3384ea35cafc3a8a6554a2ad524dbf70df4bbcd	{"edition-guide":"test-pass","cargo-miri":"test-fail","embedded-book":"test-pass","book":"test-pass","rustbook":"test-fail","rust-by-example":"test-pass","rls":"test-pass","reference":"test-pass","miri":"test-pass","nomicon":"test-pass"}
f15370b4e44988ad5d228b25e939650c0a6c2ec7	{"rustbook":"test-fail","nomicon":"test-pass","miri":"test-pass","rls":"test-pass","cargo-miri":"test-fail","embedded-book":"test-pass","book":"test-pass","reference":"test-pass","rust-by-example":"test-pass","edition-guide":"test-pass"}
a6b8c6954829669a5c4fa320c3e6132edf04fcfc	{"book":"test-pass","miri":"test-pass","cargo-miri":"test-fail","rust-by-example":"test-pass","rustbook":"test-fail","nomicon":"test-pass","reference":"test-pass","rls":"test-pass","edition-guide":"test-pass","embedded-book":"test-pass"}
7e9b92cb43a489b34e2bcb8d21f36198e02eedbc	{"miri":"test-pass","book":"test-pass","edition-guide":"test-pass","rls":"test-pass","nomicon":"test-pass","rustbook":"test-fail","embedded-book":"test-pass","rust-by-example":"test-pass","reference":"test-pass","cargo-miri":"test-fail"}
9a74608543d499bcc7dd505e195e8bfab9447315	{"rustbook":"test-fail","cargo-miri":"test-fail","rls":"test-pass","miri":"test-pass","reference":"test-pass","nomicon":"test-pass","book":"test-pass","edition-guide":"test-pass","embedded-book":"test-pass","rust-by-example":"test-pass"}
e40d5e83dc133d093c22c7ff016b10daa4f40dcf	{"book":"test-pass","cargo-miri":"test-fail","reference":"test-pass","rls":"test-pass","miri":"test-pass","nomicon":"test-pass","rustbook":"test-fail","embedded-book":"test-pass","edition-guide":"test-pass","rust-by-example":"test-pass"}
72f7e3144a386c820c188350092d2d93a74889b8	{"book":"test-pass","rustbook":"test-fail","edition-guide":"test-pass","embedded-book":"test-pass","rls":"test-pass","reference":"test-pass","cargo-miri":"test-fail","nomicon":"test-pass","rust-by-example":"test-pass","miri":"test-pass"}
3a90bedb332d7d7eabfc1e98a1e3d96898579e1d	{"miri":"test-pass","rust-by-example":"test-pass","book":"test-pass","rls":"test-pass","cargo-miri":"test-fail","nomicon":"test-pass","embedded-book":"test-pass","reference":"test-pass","rustbook":"test-fail","edition-guide":"test-pass"}
f5507aa881921f1cef42851ae976317ddb0c09ae	{"embedded-book":"test-pass","book":"test-pass","rls":"test-pass","rust-by-example":"test-pass","cargo-miri":"test-fail","miri":"test-pass","edition-guide":"test-pass","reference":"test-pass","nomicon":"test-pass","rustbook":"test-fail"}
20ad8209288896259cd1829d2b057bc017315fce	{"miri":"test-pass","reference":"test-pass","rustbook":"test-fail","embedded-book":"test-pass","edition-guide":"test-pass","rls":"test-pass","nomicon":"test-pass","book":"test-pass","rust-by-example":"test-pass","cargo-miri":"test-fail"}
42bcd41d4dfeb44360113ab78bc469e2813af952	{"cargo-miri":"test-fail","rustbook":"test-fail","embedded-book":"test-pass","reference":"test-pass","miri":"test-pass","nomicon":"test-pass","rust-by-example":"test-pass","edition-guide":"test-pass","book":"test-pass","rls":"test-pass"}
e71440575c930dcecac288b7c3536410d688b351	{"rustbook":"test-fail","reference":"test-pass","rust-by-example":"test-pass","book":"test-pass","cargo-miri":"test-fail","edition-guide":"test-pass","embedded-book":"test-pass","rls":"test-pass","miri":"test-pass","nomicon":"test-pass"}
44e9516c8535c6f41f2d1c444657cd672b4ab81b	{"reference":"test-pass","nomicon":"test-pass","miri":"test-pass","rust-by-example":"test-pass","book":"test-pass","rls":"test-pass","embedded-book":"test-pass","cargo-miri":"test-fail","edition-guide":"test-pass","rustbook":"test-fail"}
20976bae5c426c738262db376eadbd8859aafc08	{"edition-guide":"test-pass","reference":"test-pass","miri":"test-pass","nomicon":"test-pass","embedded-book":"test-pass","book":"test-pass","rls":"test-pass","rustbook":"test-fail","cargo-miri":"test-fail","rust-by-example":"test-pass"}
9598b4b594c97dff66feb93522e22db500deea07	{"rls":"test-pass","book":"test-pass","rustbook":"test-fail","cargo-miri":"test-fail","rust-by-example":"test-pass","embedded-book":"test-pass","nomicon":"test-pass","reference":"test-pass","edition-guide":"test-pass","miri":"test-pass"}
5e6bb83268518dcd74c96b5504f485b71e604e4c	{"book":"test-pass","reference":"test-pass","cargo-miri":"test-fail","edition-guide":"test-pass","embedded-book":"test-pass","miri":"test-pass","rust-by-example":"test-pass","rls":"test-pass","nomicon":"test-pass","rustbook":"test-fail"}
fb1976011e3df96b5d3eccd6b2f4e51ef7dc8f16	{"nomicon":"test-pass","rls":"test-pass","cargo-miri":"test-fail","edition-guide":"test-pass","embedded-book":"test-pass","reference":"test-pass","book":"test-pass","miri":"test-pass","rustbook":"test-fail","rust-by-example":"test-pass"}
e838059d66296a3874e85685637aac10c888b240	{"embedded-book":"test-pass","rust-by-example":"test-pass","cargo-miri":"test-fail","nomicon":"test-pass","rustbook":"test-fail","book":"test-pass","rls":"test-pass","edition-guide":"test-pass","miri":"test-pass","reference":"test-pass"}
12cd71f4d3ea6df9c2093781d55134cd9651d754	{"cargo-miri":"test-fail","rust-by-example":"test-pass","miri":"test-pass","nomicon":"test-pass","edition-guide":"test-pass","embedded-book":"test-pass","rls":"test-pass","reference":"test-pass","rustbook":"test-fail","book":"test-pass"}
b5a2d27f8f59df6f2162e61461b41d6116d4815e	{"rust-by-example":"test-pass","rustbook":"test-fail","rls":"test-pass","miri":"test-pass","embedded-book":"test-pass","book":"test-pass","nomicon":"test-pass","edition-guide":"test-pass","cargo-miri":"test-fail","reference":"test-pass"}
8256e97231332ef49bd47a74b1809e785ecc78df	{"miri":"test-fail","embedded-book":"test-pass","reference":"test-pass","cargo-miri":"test-fail","rustbook":"test-fail","edition-guide":"test-pass","nomicon":"test-pass","rust-by-example":"test-pass","rls":"test-pass","book":"test-pass"}
